relation_id,subject_ku_id,object_ku_id,predicate,time,role,scope,origin,status,source_id,source_span,source_file
rel-0730,units/works/gavasetti-sant-antonino-frescoes,units/places/sant-antonino-piacenza,located_at,,,,book,formal,haskell-1980-rev-ed,lines 323–326; print pp. 9,02-sources/02-Markdown/01_CHP-1.md
rel-0731,units/works/gian-antonio-faldoni-zaccaria-sagredo,units/persons/gian-antonio-faldoni,created_by,,刻版者,原书对应图版所列制作责任；原设计与刻版分别保留角色,book,formal,haskell-1980-rev-ed,lines 126–126; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0732,units/works/gian-antonio-faldoni-zaccaria-sagredo,units/persons/b-nazari,created_by,,原设计者；from B. Nazari,原书对应图版所列制作责任；原设计与刻版分别保留角色,book,formal,haskell-1980-rev-ed,lines 126–126; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0733,units/works/gian-antonio-faldoni-zaccaria-sagredo,units/persons/zaccaria-sagredo,has_subject,,肖像／纪念对象,图版题名中的肖像或寓意纪念对象；不是出资或所有权证明,book,formal,haskell-1980-rev-ed,lines 126–126; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0734,units/works/gian-antonio-faldoni-zaccaria-sagredo,units/institutions/museo-correr,held_by,本书所述时点,书中保管者,原书图版目录所记收藏／保管，不宣称2026年现藏状态,book,formal,haskell-1980-rev-ed,lines 126–126; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0735,units/works/gian-antonio-faldoni-zaccaria-sagredo,units/places/venice,located_at,本书所述时点,书中保管地点,原书目录位置；不外推现藏或画中地点,book,formal,haskell-1980-rev-ed,lines 126–126; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0736,units/works/giannantonio-fumiani-the-stoning-of-zechariah,units/persons/giannantonio-fumiani,created_by,,画家,原书对应图版所列制作责任；原设计与刻版分别保留角色,book,formal,haskell-1980-rev-ed,lines 111–111; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0737,units/works/giannantonio-fumiani-the-stoning-of-zechariah,units/institutions/uffizi-gallery,held_by,本书所述时点,书中保管者,原书图版目录所记收藏／保管，不宣称2026年现藏状态,book,formal,haskell-1980-rev-ed,lines 111–111; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0738,units/works/giannantonio-fumiani-the-stoning-of-zechariah,units/places/florence,located_at,本书所述时点,书中保管地点,原书目录位置；不外推现藏或画中地点,book,formal,haskell-1980-rev-ed,lines 111–111; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0739,units/works/giaquinto-san-nicola-dei-lorenesi-decoration,units/persons/giaquinto-front-matter,created_by,1731签约,装饰工程承作者,1731合同所指绘画装饰工程，不把合同年当所有部位竣工年,external,formal,,1731年S.Nicola dei Lorenesi装饰合同段,https://www.treccani.it/enciclopedia/corrado-giaquinto_(Dizionario-Biografico)/
rel-0740,units/works/giaquinto-san-nicola-dei-lorenesi-decoration,units/places/chiesa-san-nicola-dei-lorenesi,intended_for,1731签约,合同所指装饰场所,中殿拱顶、祭坛后区、穹顶的装饰工程；不以合同本身证明全部原件现存,external,formal,,1731年S.Nicola dei Lorenesi装饰合同段,https://www.treccani.it/enciclopedia/corrado-giaquinto_(Dizionario-Biografico)/
rel-0741,units/works/gio-maria-bottalla-meeting-of-esau-and-jacob,units/persons/gio-maria-bottalla,created_by,,图版作品作者,图版目录明确署名；不推断另版本,book,formal,haskell-1980-rev-ed,lines 54–55; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0742,units/works/gio-maria-bottalla-meeting-of-esau-and-jacob,units/institutions/pinacoteca-capitolina,held_by,本书所述时点,书中保管者,原书图版目录记载的保管机构；不等于核实当前产权,book,formal,haskell-1980-rev-ed,lines 54–55; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0743,units/works/gio-maria-bottalla-meeting-of-esau-and-jacob,units/places/rome,located_at,本书所述时点,书中位置,书中明确的保管城市，不是作品创作地,book,formal,haskell-1980-rev-ed,lines 54–55; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0744,units/works/gio-maria-bottalla-meeting-of-esau-and-jacob,units/families/sacchetti-family,commissioned_by,,家族集体委托,人物辞典明确为Sacchetti家族画廊制作；与Barberini继承人版本区分,external,formal,,Bottalla传记：Incontro di Esaù con Giacobbe、galleria Sacchetti段,https://www.treccani.it/enciclopedia/bottalla-giovanni-maria-detto-il-raffaellino-raffaellino-da-savona_(Dizionario-Biografico)/
rel-0745,units/works/giuseppe-zocchi-a-m-zanetti-the-elder-with-marchese-gerini,units/persons/giuseppe-zocchi,created_by,约1750,画家,图3及注21所列C1.I.144铜板油画,external,formal,,印刷pp.99–100图3及p.139注21（PDF6–7、46）：C1.I.144,https://www.datocms-assets.com/103094/1767175021-imagines-n-13-ottobre-2025_sottili.pdf
rel-0746,units/works/giuseppe-zocchi-a-m-zanetti-the-elder-with-marchese-gerini,units/persons/a-m-zanetti-the-elder,has_subject,约1750,肖像人物,图3与正文明确双人身份,external,formal,,印刷pp.99–100图3及p.139注21（PDF6–7、46）：C1.I.144,https://www.datocms-assets.com/103094/1767175021-imagines-n-13-ottobre-2025_sottili.pdf
rel-0747,units/works/giuseppe-zocchi-a-m-zanetti-the-elder-with-marchese-gerini,units/persons/marchese-gerini,has_subject,约1750,肖像人物,图3与正文明确双人身份,external,formal,,印刷pp.99–100图3及p.139注21（PDF6–7、46）：C1.I.144,https://www.datocms-assets.com/103094/1767175021-imagines-n-13-ottobre-2025_sottili.pdf
rel-0748,units/works/giuseppe-zocchi-a-m-zanetti-the-elder-with-marchese-gerini,units/institutions/museo-correr,held_by,本书所述时点,书中保管机构,图版58a原书记录；不以当前建筑位置抹去原书馆藏署名,book,formal,haskell-1980-rev-ed,lines 136–136; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0749,units/works/giuseppe-zocchi-a-m-zanetti-the-elder-with-marchese-gerini,units/places/venice,located_at,本书所述时点,书中所在城市,图版58a原书记录；不以当前建筑位置抹去原书馆藏署名,book,formal,haskell-1980-rev-ed,lines 136–136; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0750,units/works/giuseppe-zocchi-a-m-zanetti-the-elder-with-marchese-gerini,units/places/ca-rezzonico,located_at,2025年文献记载,研究文献所载建筑位置,2025年Sottili论文注21记Ca’ Rezzonico，编号C1.I.144；不据此推定移交日期或产权,external,formal,,印刷pp.99–100图3及p.139注21（PDF6–7、46）：C1.I.144,https://www.datocms-assets.com/103094/1767175021-imagines-n-13-ottobre-2025_sottili.pdf
rel-0751,units/works/guercino-sicilian-altarpiece-1665,units/persons/guercino,created_by,1665,创作者,Zeri目录所识别的墨西拿祭坛画；不消除图像角色异文,external,formal,,本卡 S2；作品目录全文；题名、作者、地点、毁失状态和书目,https://catalogo.fondazionezeri.unibo.it/entry/work/58737/
rel-0752,units/works/guercino-sicilian-altarpiece-1665,units/persons/maria-ruffo-guercino-commissioner,commissioned_by,不晚于1664-04-08已进入委托协商；决定日未载,委托者,为Messina圣额我略修院订制该祭坛画；不据此确认委托修院的法人规范名,external,formal,,印刷页110；1664-04-08书信及编辑注释；Internet Archive OCR lines 7976–8023、8073–8092,https://bollettinodarte.cultura.gov.it/wp-content/uploads/Importer/1343998074095_5_-_Vincenzo_Ruffo_p._95.pdf
rel-0753,units/works/guercino-sicilian-altarpiece-1665,units/places/chiesa-san-gregorio-messina,located_at,,目录所载末知地点,时间未在Zeri条目中注明；作品记录为1908年毁失，不能据此推定委托或最初安置时段,external,formal,,"本卡 S2；Locations；Last known：Chiesa di S. Gregorio, Messina",https://catalogo.fondazionezeri.unibo.it/entry/work/58737/
rel-0754,units/works/guercino-sicilian-altarpiece-1665,units/places/chiesa-san-gregorio-cappella-madonna-carmine,installed_at,1688年建造专设祭坛；具体安置日未载,历史安置位置,加尔默罗圣母小堂的祭坛龛位；不是委托修院法人或原委托地点,external,formal,,印刷页32；右侧横翼北墙；1688年建造祭坛以安置1665年Guercino画作,https://dialnet.unirioja.es/descarga/articulo/3669368.pdf
rel-0755,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,units/persons/guglielmo-baur,created_by,1636,画家,库存519签名作品；原书题名1630与签名制作年1636分别保存,external,formal,,技术字段、库存519、1636签名纪年及收藏沿革,https://www.collezionegalleriaborghese.it/opere/prospetto-di-villa-borghese
rel-0756,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,units/places/villa-borghese,has_subject,,描绘对象,图版06；同一别墅在题材与收藏位置中承担不同角色,book,formal,haskell-1980-rev-ed,lines 46–46; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0757,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,units/places/villa-borghese,located_at,本书所述时点,书中作品所在建筑,图版06；同一别墅在题材与收藏位置中承担不同角色,book,formal,haskell-1980-rev-ed,lines 46–46; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0758,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,units/places/rome,located_at,本书所述时点,书中所在城市,图版06；同一别墅在题材与收藏位置中承担不同角色,book,formal,haskell-1980-rev-ed,lines 46–46; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0759,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,units/institutions/galleria-borghese,held_by,所引2023年馆方记录,所引馆藏记录保管机构,库存519，不用同题1641年版本或无日期借展公告替代,external,formal,,技术字段、库存519、1636签名纪年及收藏沿革,https://www.collezionegalleriaborghese.it/opere/prospetto-di-villa-borghese
rel-0760,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,units/institutions/university-library-cambridge,supplied_by,,本书复制图像供片者,《赞助人与画家》图版9的复制图像；不表示作品创作者、所有者或保管者,book,formal,haskell-1980-rev-ed,lines 172–172; 章前：图片来源；印刷页xvi,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0761,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,units/archives/aedes-barberinae-ad-quirinalem,part_of,1642,卷首图,原书图版明确的卷首图与1642载体；未核剑桥具体印本号,book,formal,haskell-1980-rev-ed,lines 49–50; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0762,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,units/persons/guido-abbatini,created_by,,图版署名作者,原书图版作者署名；不细分未核的设计与刻制职责,book,formal,haskell-1980-rev-ed,lines 49–50; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0763,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,units/places/palazzo-barberini,has_subject,,描绘建筑,题名明确with view of Palazzo Barberini,book,formal,haskell-1980-rev-ed,lines 49–50; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0764,units/works/guido-cagnacci-death-of-cleopatra,units/persons/guido-cagnacci,created_by,,原书署名作者,图版28a；仅原书对象层面，不决定GG260或GG6508具体版本,book,formal,haskell-1980-rev-ed,lines 81–81; 章前：图版目录；印刷页xiii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0765,units/works/guido-cagnacci-death-of-cleopatra,units/institutions/kunsthistorisches-museum,held_by,本书所述时点,书中保管机构,图版28a；仅原书对象层面，不决定GG260或GG6508具体版本,book,formal,haskell-1980-rev-ed,lines 81–81; 章前：图版目录；印刷页xiii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0766,units/works/guido-cagnacci-death-of-cleopatra,units/places/vienna,located_at,本书所述时点,书中所在城市,图版28a；仅原书对象层面，不决定GG260或GG6508具体版本,book,formal,haskell-1980-rev-ed,lines 81–81; 章前：图版目录；印刷页xiii,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0767,units/works/guido-cagnacci-death-of-cleopatra,units/institutions/a-villani-e-figli,supplied_by,本书图片来源所载时点,本书复制图像供片者,图版28a署名Villani，商号身份依S3；不将照片档案号522770当绘画库存号,book,formal,haskell-1980-rev-ed,lines 172–172; 章前：图片来源；印刷页xvi,02-sources/02-Markdown/00_05_List_of_Plates.md
rel-0768,units/works/la-monarchia-latina-trionfante,units/persons/nicolo-minato,created_by,1678演出作品,歌剧脚本作者,作品文字责任，不等同实际1678印本排印者,external,formal,,Description及Artwork Details：53.600.3581的歌剧责任者说明,https://www.metmuseum.org/art/collection/search/700810
rel-0769,units/works/la-monarchia-latina-trionfante,units/persons/antonio-draghi,created_by,1678演出作品,歌剧音乐作者,音乐责任，不扩张为全部芭蕾音乐责任,external,formal,,Description及Artwork Details：53.600.3581的歌剧责任者说明,https://www.metmuseum.org/art/collection/search/700810
rel-0770,units/works/la-monarchia-latina-trionfante,units/persons/johann-heinrich-schmelzer,created_by,1678演出作品,芭蕾部分责任者,拍品书目所载责任者；具体曲目和是否涉及编舞未展开,external,formal,,Lot518拍品书目与责任者说明,https://www.christies.com/en/lot/lot-5214348
rel-0771,units/works/la-monarchia-latina-trionfante,units/persons/burnacini,created_by,1678,舞台设计者,歌剧场景视觉设计，不等于脚本、音乐或印本刻制,external,formal,,Description及Artwork Details：53.600.3581的歌剧责任者说明,https://www.metmuseum.org/art/collection/search/700810
rel-0772,units/works/la-monarchia-latina-trionfante,units/places/theater-auf-der-cortina,located_at,1678-10-10演出,所述演出场所,同剧Piazza Reale场景馆方记录支持歌剧该次演出，不混称《极乐世界》单张印本,external,formal,,GS_GSU6464对象介绍、日期与演出地点字段,https://collection.theatermuseum.at/en/objects/alternativtitel-die-sig-prangende-roemische-monarchey-983861
